"_id","_labels","_applyNeo4jNaming","_classLabel","_dataTypePropertyLabel","_domainRel","_handleMultival","_handleRDFTypes","_handleVocabUris","_keepCustomDataTypes","_keepLangTag","_objectPropertyLabel","_rangeRel","_subClassOfRel","_subPropertyOfRel","date","description","exhibit","height","img","name","sitelink","uri","width","_start","_end","_type"
,,,,,,,,,,,,,,,,,,,,,,,,"6064","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5895","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"6041","5591","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"5653","2300","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5795","2519","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"5658","1820","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"6066","1820","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5818","1735","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"6124","2260","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5672","2670","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"5640","6155","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5692","5803","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5786","6099","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"5885","2908","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5721","5539","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"5625","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5948","2573","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5768","2287","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"5604","1946","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"5622","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5830","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5979","1820","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"6148","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"6089","5727","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5652","5837","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6119","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5705","5591","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"5987","6099","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"5895","5983","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5765","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5671","2853","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5920","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5945","2084","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5652","2670","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"5628","1820","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5656","6155","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5917","2710","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6108","5618","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"5885","2023","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5665","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"6069","2142","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"5862","5740","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5987","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"5962","4151","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6093","1735","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5902","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5676","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5715","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5664","6029","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5776","2989","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"5777","2710","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5948","2850","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5931","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5902","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5944","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"5640","2112","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6101","1820","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5876","5566","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5651","6099","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"6106","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5962","5612","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6124","5068","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6151","6099","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"5676","2330","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"5646","2175","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5725","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5776","2476","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5818","2438","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5692","2805","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5719","1735","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5642","1820","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"6160","2893","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"5795","1709","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6161","1943","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5746","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"6120","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5761","2266","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"5646","1697","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5770","2577","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5962","5536","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6010","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"5799","2895","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5656","2440","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6005","2391","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"6059","5785","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5787","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5707","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"6083","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5889","1884","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5652","1820","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5824","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5607","1820","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"6150","6099","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"5753","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"6020","5591","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"5640","5749","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5706","2300","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5664","2279","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6161","2986","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5600","2986","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5656","5749","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5935","2805","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5858","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"5948","2411","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6110","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"6031","1735","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5885","5444","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6148","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5600","2805","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5830","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5708","2887","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5706","5964","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6052","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"5948","4710","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5895","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"6163","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5640","2440","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5948","1957","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"6115","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"5656","6011","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5622","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5927","1820","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5770","5833","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6059","1735","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5626","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5793","5591","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"6153","6090","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5787","1735","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"6150","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"5815","2476","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5876","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5655","2202","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5971","1825","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"6097","2805","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5972","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"5952","1735","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5914","1735","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"6124","4788","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5912","5798","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5648","3943","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5664","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"6041","3402","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6034","5947","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5742","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"6060","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5782","1735","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"6163","5032","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5903","6102","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5972","5591","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"5887","1820","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5683","1735","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5737","2670","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"5606","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5629","4753","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5746","6099","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"5664","6099","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"5948","6121","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5706","2895","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5877","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5987","6092","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6031","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5962","2099","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5945","6099","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"5799","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"6052","6099","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"5918","1735","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5963","2084","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5608","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5756","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"6091","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5656","2300","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5790","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5758","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"6157","2710","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5842","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5865","1820","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5603","1735","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5664","2060","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5961","1735","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"6153","6099","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"6130","1735","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5600","2710","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5700","3711","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"5801","2895","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5708","2923","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5610","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"5706","2672","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5944","2989","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"5667","5928","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5625","2263","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"5768","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5770","1636","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5829","1820","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5640","2300","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5907","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"6124","2895","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5885","5613","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6063","2084","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6028","1825","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"5646","2440","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5962","2155","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6033","1735","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5653","2778","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5889","5219","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"6124","3499","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5948","2670","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"5944","2476","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5784","6099","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"5952","5591","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"5885","5731","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5867","4828","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"5637","5591","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"5781","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"5903","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"5854","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5776","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"6161","1591","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5957","2670","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"5908","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"5839","5591","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"6089","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5664","2084","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5646","2676","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5628","2986","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5853","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"6041","1735","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5692","1820","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"6132","1820","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5853","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5729","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"5628","6156","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5732","1735","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5794","5515","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"5804","5996","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5963","6099","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"5658","2805","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5640","6011","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5800","5835","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6152","1820","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5948","1591","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6124","6049","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5957","1820","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5914","2895","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5645","4753","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5980","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"5862","5591","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"6106","2416","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5744","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"6083","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"6064","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5790","2396","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5776","2084","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5706","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5653","4734","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5658","4881","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"6012","6099","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"5931","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5680","2357","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5801","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"6142","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"6005","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"6002","1735","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"6124","1709","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5645","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"6074","1820","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5907","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5680","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"5948","2773","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5768","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5799","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"6098","5724","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5646","1811","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6000","5702","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5660","2803","in_COUNTRY"
,,,,,,,,,,,,,,,,,,,,,,,,"6122","2577","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6035","5409","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5652","2805","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5948","2220","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5637","2391","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"5794","6099","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"5896","5591","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"5640","2190","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5668","1820","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"6124","5866","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6124","6030","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6012","2084","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5958","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5940","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5902","2895","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6089","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5885","6099","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"6161","2107","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5742","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5678","6075","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5765","2410","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5962","2506","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5647","3499","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6158","5754","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5823","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"5725","2987","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"5656","2190","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5810","2416","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5841","6048","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5616","3499","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6028","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"5962","2374","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6106","3917","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5994","5950","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"5896","2865","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5765","2923","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5642","4227","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"5800","6099","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"5639","6099","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"6060","1735","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"6098","5644","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"5859","1735","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5769","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5708","5591","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"5758","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5931","2895","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5962","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"6089","2895","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5624","2577","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6065","2175","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5850","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"5640","5689","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5765","3917","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5770","5620","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5808","6099","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"5876","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5948","2648","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5963","5897","in_EXHIBITION"
,,,,,,,,,,,,,,,,,,,,,,,,"6158","6039","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5717","6099","belongsto_MOVEMENT"
